BBANDS_60:Real Middle Band,high,STOCH_daily:SlowD,close,STOCH_daily:SlowK,open,BBANDS_60:Real Lower Band,EMA_60:EMA,AROON_60:Aroon Down,OBV_daily:OBV,low,AROON_60:Aroon Up,RSI_60:RSI,price_change_1m,WMA_60:WMA,price_change_1d,SMA_60:SMA,MACD_daily:MACD,volume,BBANDS_60:Real Upper Band,date,MACD_daily:MACD_Hist,price_change_1w,AD_daily:Chaikin A/D,ADX_60:ADX,volume_change_1w,MACD_daily:MACD_Signal,volume_change_1m,CCI_60:CCI,volume_change_1d,
145.4916,12.07,22.8008,11.35,12.8344,11.85,-107.5694,97.7207,100.0,-281940249.0,10.02,36.6667,40.6767,20.704845815,86.1124,-12.5110132159,145.4916,-25.6924,31764885.0,398.5525,2016-10-05,7.2111,-1.23348017621,-348721511.142,20.8209,-13.8378180812,-32.9035,-28.5933885799,-72.966,-8.75964764236,
141.0166,10.63,13.6814,9.93,6.9554,10.05,-112.0093,94.8282,100.0,-310922642.0,9.5,35.0,40.6401,30.8157099698,81.6537,4.83383685801,141.0166,-24.4125,28982393.0,394.0425,2016-10-06,6.7928,4.22960725076,-355646507.7,20.7983,-0.500214043747,-31.2053,-29.9350333149,-71.0982,37.3906012523,
136.6518,11.48,9.9186,10.41,9.966,11.14,-116.2546,92.0345,98.3333,-271103558.0,9.6214,33.3333,40.6528,9.41402497598,77.3456,4.03458213256,136.6518,-23.1218,39819084.0,389.5581,2016-10-07,6.4668,3.65033621518,-361675287.554,20.7729,-56.9355713959,-29.5886,-50.2030157198,-68.5714,-60.3885865381,
132.1259,11.09,10.1288,10.83,13.465,10.82,-119.9318,89.3596,96.6667,-255330656.0,10.45,31.6667,40.7406,0.923361034164,73.2079,-9.69529085873,132.1259,-21.781,15772902.0,384.1836,2016-10-10,6.2461,14.1274238227,-358717868.429,20.748,76.7670210593,-28.0271,54.0498761737,-66.3011,37.7391173799,
127.7546,10.66,13.0206,9.78,15.631,10.38,-123.5445,86.7485,95.0,-277056112.0,9.72,30.0,40.6867,19.018404908,69.1946,7.05521472393,127.7546,-20.5406,21725456.0,379.0537,2016-10-11,5.9892,39.1615541922,-377669861.961,20.7254,52.5531293797,-26.5298,71.2218054249,-64.6861,-6.06303039163,
123.5008,10.76,19.1147,10.47,28.2482,9.85,-127.001,84.2246,93.3333,-256647877.0,9.77,28.3333,40.6921,-12.9894937918,65.3262,7.06781279847,123.5008,-19.3306,20408235.0,374.0025,2016-10-12,5.7593,28.1757402101,-369217966.658,20.7027,13.8741738323,-25.0899,71.7657504434,-62.6661,34.1091868062,
120.3338,12.1069,28.3819,11.21,41.2665,10.6,-131.0039,81.8025,91.6667,-229278559.0,10.35,26.6667,40.7566,-38.4478144514,61.6164,-7.67172167707,120.3338,-18.1161,27369318.0,371.6714,2016-10-13,5.5791,19.8929527208,-369792801.785,20.6753,-36.912797754,-23.6952,142.047755812,-60.4225,5.36403939623,
117.0256,11.56,38.6492,10.35,46.4329,10.55,-134.7978,79.4549,90.0,-258115978.0,10.2,25.0,40.7449,-29.6618357488,58.0054,4.25120772947,117.0256,-16.97,28837419.0,368.849,2016-10-14,5.3801,20.0,-392269025.417,20.6488,-9.69902680958,-22.3501,73.8693570323,-59.0235,-40.5360757147,
113.5118,11.03,44.2483,10.79,45.0456,10.58,-138.2923,77.1842,88.3333,-240968117.0,10.2,23.3333,40.7449,-22.1501390176,54.5029,14.5505097312,113.5118,-15.8788,17147861.0,365.3159,2016-10-17,5.1771,24.8378127896,-385037999.694,20.6227,17.2348143013,-21.0559,103.449199874,-57.4639,62.5933928436,
110.457,12.4,49.3485,12.36,56.5671,11.47,-141.7961,75.0169,86.6667,-213086828.0,11.08,21.6667,40.8475,-38.430420712,51.1445,10.1132686084,110.457,-14.7726,27881289.0,362.71,2016-10-18,5.0266,0.88996763754,-358846485.785,20.5917,-15.4482993953,-19.7992,15.5499984237,-55.3027,18.8713441477,
107.2341,13.83,60.2316,13.61,79.0822,13.18,-144.9939,72.972,85.0,-179943965.0,12.6501,20.0,41.0326,-48.8611315209,47.9377,-1.39603232917,107.2341,-13.6124,33142863.0,359.4621,2016-10-19,4.9495,-16.3850110213,-338063025.887,20.5555,-37.2471774692,-18.5618,25.4358200738,-53.1632,-29.8802007539,
103.9435,13.82,76.4524,13.42,93.7079,13.67,-147.9874,70.9913,83.3333,-203183674.0,12.56,18.3333,41.0251,-48.5842026826,44.8337,0.149031296572,103.9435,-12.5554,23239709.0,355.8743,2016-10-20,4.8051,-15.6482861401,-329578687.681,20.5201,37.8296604316,-17.3606,35.2227172896,-51.9126,-25.7024388731,
100.0994,13.48,87.8079,13.44,90.6336,13.12,-150.2254,69.0877,81.6667,-185917137.0,12.93,16.6667,41.07,-45.6101190476,41.8496,-7.58928571429,100.0994,-11.5547,17266537.0,350.4243,2016-10-21,4.6447,-9.52380952381,-314823646.971,20.4854,32.2551881712,-16.1994,89.9700443696,-50.6745,50.8146653843,
95.7633,13.97,86.3725,12.42,74.7761,13.92,-151.491,67.2123,80.0,-211957607.0,11.89,15.0,40.9808,-38.4057971014,38.9575,8.45410628019,95.7633,-10.722,26040470.0,343.0176,2016-10-24,4.3819,8.13204508857,-327593492.837,20.4542,18.2358075718,-15.1039,21.4731876959,-49.8143,-22.799922582,
91.2521,13.88,78.646,13.47,70.5282,12.81,-152.0095,65.4165,78.3333,-191854344.0,12.44,13.3333,41.0497,-52.2642910171,36.2256,-7.42390497402,91.2521,-9.9035,20103263.0,334.5137,2016-10-25,4.1603,-5.56792873051,-318937921.267,20.4235,87.2484083803,-14.0638,98.0480482198,-48.4397,17.2650628905,
86.4219,13.71,65.1251,12.47,50.071,13.48,-151.3623,63.6691,76.6667,-215428448.0,12.12,11.6667,41.0213,-48.6768243785,33.6311,-8.74097834804,86.4219,-9.1749,23574104.0,324.2062,2016-10-26,3.9112,9.86367281476,-332133488.915,20.3943,-3.7832869491,-13.086,-33.3570302396,-47.7179,-11.7757264497,
81.8696,12.67,52.4789,11.38,36.8376,12.6,-150.9918,61.9486,75.0,-236226530.0,11.195,10.0,40.9383,-36.9068541301,31.1647,-0.527240773286,81.8696,-8.5733,20798082.0,314.731,2016-10-27,3.6102,14.1476274165,-347714424.922,20.3683,-2.363573718,-12.1835,64.6025388303,-47.3954,54.0104130756,
76.9831,12.295,34.5425,11.32,16.7188,11.34,-149.2365,60.2726,73.3333,-268257742.0,10.83,8.3333,40.905,-37.5441696113,28.8355,7.42049469965,76.9831,-8.0333,32031212.0,303.2027,2016-10-28,3.3201,0.618374558304,-358318614.56,20.3439,-38.0956830481,-11.3535,-16.5114888566,-46.6952,-28.7073776665,
72.6671,12.25,25.1719,12.16,21.9594,11.35,-148.4813,58.6588,71.6667,-245421851.0,11.0501,6.6667,40.9344,-44.9835526316,26.6737,10.4440789474,72.6671,-7.5012,22835891.0,293.8155,2016-10-31,3.0818,-10.1151315789,-338908392.683,20.3199,6.4032754404,-10.583,14.6606278686,-45.6233,34.8279337995,
68.272,14.0,28.585,13.43,47.0769,13.31,-146.8972,57.1556,70.0,-214632691.0,12.8128,5.0,41.1729,-50.8562918838,24.7113,-5.28667163068,68.272,-6.8582,30789160.0,283.4412,2016-11-01,2.9798,-13.3283693224,-337684295.351,20.2882,20.8175799535,-9.838,40.6014909143,-43.6737,22.26069175,
63.6281,14.9149,42.1114,12.72,57.2978,14.45,-144.0078,55.6872,68.3333,-252275731.0,12.37,3.3333,41.1305,-42.5314465409,22.8785,7.70440251572,63.6281,-6.3116,37643040.0,271.264,2016-11-02,2.8212,-28.3805031447,-364973243.638,20.2529,-6.87692067378,-9.1328,-8.57957274439,-42.9858,-39.7438995363,
58.7528,13.86,56.8522,13.7,66.1819,12.48,-139.5096,54.2706,66.6667,-229593503.0,12.48,1.6667,41.1458,-45.9854014599,21.2015,-5.18248175182,58.7528,-5.8026,22682228.0,257.0152,2016-11-03,2.6641,-49.6350364964,-347550662.711,20.2181,192.064871229,-8.4667,59.3952851545,-42.3034,-10.4739446231,
53.8586,13.74,59.6844,12.99,55.5736,13.74,-133.9719,52.8962,65.0,-249900007.0,12.35,0.0,41.1329,-43.648960739,19.6801,-12.3171670516,53.8586,-5.3481,20306504.0,241.6892,2016-11-04,2.4949,-43.9568899153,-349157652.236,20.1843,146.913181117,-7.843,19.703416206,-42.0068,-2.35294563752,
49.0333,11.95,55.492,11.39,44.7206,11.74,-127.7719,51.5169,63.3333,-269728710.0,10.83,0.0,40.9806,-33.0114135206,18.2693,-4.03863037752,49.0333,-5.0523,19828703.0,225.8385,2016-11-07,2.2326,-26.2510974539,-349157652.236,20.1562,75.9428541544,-7.2849,53.13645073,-43.2598,22.5402185912,
44.1888,12.3,41.7738,10.93,25.0271,11.65,-120.2183,50.1698,61.6667,-294026846.0,10.4285,0.0,40.9399,-30.0091491308,17.0036,6.49588289113,44.1888,-4.795,24298136.0,208.5959,2016-11-08,1.9919,-30.3751143641,-360433597.262,20.13,32.5897138776,-6.7869,-8.08962876823,-43.2948,53.0928874544,
39.2834,13.23,29.9373,11.64,20.0642,13.19,-110.6281,48.875,60.0,-256828128.0,10.68,3.3333,40.9772,-44.1580756014,15.9049,-21.735395189,39.2834,-4.5187,37198718.0,189.195,2016-11-09,1.8145,-40.206185567,-369623868.768,20.0995,11.7592869733,-6.3333,18.5558545324,-42.5229,-5.76460726415,
34.7804,11.28,20.4531,9.11,16.2681,11.18,-101.663,47.5677,100.0,-291882486.0,9.0,1.6667,40.8019,-28.5400658617,14.912,-24.2590559824,34.7804,-4.3848,35054358.0,171.2239,2016-11-10,1.5588,-24.2590559824,-401295788.715,20.0754,-10.3524702977,-5.9436,-25.9460549812,-46.3157,88.9831215851,
29.8724,9.15,16.9206,6.9,14.4297,9.15,-87.8087,46.2218,100.0,-358129306.0,6.52,0.0,40.5414,-4.20289855072,13.9854,5.50724637681,29.8724,-4.4277,66246820.0,147.5536,2016-11-11,1.2127,5.94202898551,-448399040.959,20.0604,-50.4863056068,-5.6404,-61.5361069407,-53.205,-24.3142010439,
25.2121,7.9,13.0103,7.28,8.3331,6.38,-71.9335,44.905,100.0,-307989871.0,6.06,0.0,40.4926,-25.9615384615,13.2047,15.3846153846,25.2121,-4.4476,50139435.0,122.3577,2016-11-14,0.9543,5.08241758242,-432049225.198,20.0473,-36.9115567417,-5.4018,9.51975825017,-60.0564,-30.4196666755,
20.9476,8.64,13.7336,8.4,18.4382,7.41,-53.9975,43.6665,98.3333,-273102685.0,7.13,1.6667,40.6614,-47.380952381,12.6118,-9.40476190476,20.9476,-4.3271,34887186.0,95.8928,2016-11-15,0.8598,-23.4523809524,-408252005.608,20.0305,14.122474653,-5.1869,74.8143802713,-67.3061,-7.65426308674,
16.9146,8.4,17.7398,7.61,26.4483,8.27,-28.7811,42.4745,96.6667,-305319514.0,7.31,0.0,40.6902,-44.5466491459,12.1647,-8.54139290407,16.9146,-4.169,32216829.0,62.6103,2016-11-16,0.8143,-15.900131406,-422734800.296,20.014,-51.2351665647,-4.9833,70.1455099755,-91.2516,29.0413218508,
13.8646,8.24,25.1239,6.96,30.4852,7.7,5.3531,41.295,95.0,-346892536.0,6.5,0.0,40.6001,-39.0804597701,11.8233,-0.862068965517,13.8646,-4.0623,41573022.0,22.3762,2016-11-17,0.7368,3.16091954023,-442326684.227,20.0007,-17.6529168363,-4.7991,-8.25942121792,-124.9383,-24.4092334688,
13.6668,7.0,29.1309,6.9,30.4593,6.75,5.0233,40.1509,93.3333,-378317902.0,6.4,11.6667,40.5888,-37.9710144928,11.5785,5.94202898551,13.6668,-3.9404,31425366.0,22.3103,2016-11-18,0.687,2.46376811594,-421376440.227,19.9881,-14.9019234971,-4.6274,41.4236384709,-128.4649,4.37825290563,
13.4578,7.65,31.6825,7.31,34.1031,7.36,4.7899,39.0653,91.6667,-345516654.0,7.04,10.0,40.6961,-43.5020519836,11.3612,4.6511627907,13.4578,-3.7489,32801248.0,22.1257,2016-11-21,0.7028,-8.48153214774,-425140517.867,19.972,-20.1744518989,-4.4517,-34.9335397239,-116.2384,-3.56406865983,
13.2506,7.69,36.5967,7.65,45.2277,7.5,4.5523,38.0081,90.0,-313884465.0,6.82,8.3333,40.6704,-45.8823529412,11.1436,-15.9477124183,13.2506,-3.5737,31632189.0,21.949,2016-11-22,0.7024,-13.7254901961,-396417035.901,19.957,36.8543226648,-4.2761,-6.07798594021,-112.519,25.8658387505,
13.078,6.78,39.2028,6.43,38.2774,6.69,4.2383,36.9649,88.3333,-353698585.0,6.19,6.6667,40.5958,-33.1259720062,10.9121,-0.466562986003,13.078,-3.4459,39814120.0,21.9176,2016-11-23,0.6641,13.6858475894,-403840007.427,19.9448,-13.5647654651,-4.11,-50.1927482009,-123.9174,-60.5404238496,
12.926,6.85,37.6359,6.4,29.4024,6.7,3.9388,35.9588,86.6667,-369409068.0,6.28,5.0,40.6117,-25.3125,10.6892,12.1875,12.926,-3.2994,15710483.0,21.9131,2016-11-25,0.6485,15.625,-412935550.216,19.9323,130.129156437,-3.9479,78.1678004425,-119.179,117.906546858,
12.7796,7.29,32.7497,7.18,30.5691,6.65,3.6604,34.9903,85.0,-335174897.0,6.42,3.3333,40.6367,-27.0194986072,10.4759,-1.53203342618,12.7796,-3.1358,34234171.0,21.8988,2016-11-28,0.6497,1.94986072423,-387358296.021,19.9175,-28.9961512432,-3.7855,18.7181894955,-108.8598,-21.8839503956,
12.5698,7.22,35.3979,7.07,46.2222,6.625,3.458,34.0549,83.3333,-361917279.0,6.46,1.6667,40.644,-5.51626591231,10.2687,-5.37482319661,12.5698,-2.9687,26742382.0,21.6816,2016-11-29,0.6534,7.92079207921,-371172117.442,19.9028,13.5462502929,-3.6221,160.976572693,-107.9892,-2.08884159982,
12.3056,6.94,44.4995,6.69,56.7071,6.88,3.4273,33.1515,81.6667,-388101055.0,6.5,0.0,40.6513,-16.5919282511,10.0697,-1.34529147982,12.3056,-2.8008,26183776.0,21.184,2016-11-30,0.6571,14.3497757848,-374742632.351,19.8884,-14.7086081091,-3.4579,191.570810872,-110.366,65.3314556312,
12.0431,7.22,49.9563,6.6,46.9395,6.6,3.3925,32.2678,80.0,-431391073.0,6.2,0.0,40.6128,0.30303030303,9.8695,10.7575757576,12.0431,-2.6613,43290018.0,20.6938,2016-12-01,0.6373,-1.51515151515,-384079695.057,19.8755,1.87396549477,-3.2986,33.6126979665,-109.2793,-20.504934879,
11.7823,7.39,54.041,7.31,58.4764,6.87,3.474,31.4351,78.3333,-396977645.0,6.87,0.0,40.7404,-5.06155950752,9.6999,1.23119015048,11.7823,-2.4682,34413428.0,20.0906,2016-12-02,0.6643,-10.9439124487,-360255014.134,19.8618,-24.5668435007,-3.1325,56.7085557417,-98.4167,5.05899615697,
11.5925,7.7,58.4691,7.4,69.9915,6.94,3.3362,30.6195,76.6667,-360823243.0,6.5601,15.0,40.6993,18.1081081081,9.5287,-1.08108108108,11.5925,-2.3135,36154402.0,19.8488,2016-12-05,0.6552,-10.6756756757,-343130914.09,19.8463,-29.5214286769,-2.9687,113.262960344,-95.4623,-32.767304518,
11.4296,7.88,69.4831,7.32,79.9813,7.43,3.2172,29.851,75.0,-385130822.0,7.18,13.3333,40.8208,3.41530054645,9.384,4.2349726776,11.4296,-2.1164,24307579.0,19.6421,2016-12-06,0.6818,-26.3661202186,-357715461.49,19.8298,125.907269498,-2.7982,276.569172109,-88.921,24.9197709077,
11.2661,7.969,75.2691,7.63,75.8344,7.75,3.1302,29.1149,73.3333,-354765850.0,7.4,11.6667,40.8646,3.80078636959,9.2519,0.262123197903,11.2661,-1.9204,30364972.0,19.402,2016-12-07,0.7023,-42.0707732634,-363532301.469,19.813,100.849248272,-2.6227,148.182761374,-83.0663,-26.45306243,
11.0836,7.6799,76.9232,7.65,74.9538,7.54,3.0908,28.399,71.6667,-332433343.0,7.28,10.0,40.8478,10.3267973856,9.1212,-15.0326797386,11.0836,-1.7545,22332507.0,19.0765,2016-12-08,0.6945,-44.8366013072,-344539339.151,19.797,145.45156529,-2.449,226.749137479,-83.6662,97.4756260011,
10.9008,7.48,68.8067,6.5,55.632,7.36,2.9863,27.6764,70.0,-376534601.0,6.36,8.3333,40.7177,30.4615384615,8.9663,0.153846153846,10.9008,-1.6779,44101258.0,18.8153,2016-12-09,0.6169,-34.7692307692,-377615282.651,19.7857,-13.5187232074,-2.2948,67.0479853432,-96.0703,-41.1374274176,
10.7248,7.01,54.1266,6.51,31.7939,6.73,2.8915,26.9801,68.3333,-350575466.0,6.44,6.6667,40.7344,27.3425499232,8.8201,1.53609831029,10.7248,-1.5924,25959135.0,18.5581,2016-12-12,0.5619,-34.2549923195,-397198489.757,19.7745,71.2033008804,-2.1543,108.446309941,-96.1365,-1.84146736785,
10.535,6.7,33.4201,6.61,12.8345,6.53,2.8311,26.3008,66.6667,-325094360.0,6.26,5.0,40.7082,26.6263237519,8.6737,-18.4568835098,10.535,-1.5216,25481106.0,18.2388,2016-12-13,0.5061,-37.5189107413,-382141472.575,19.7645,-16.2414260982,-2.0278,115.59566135,-96.3311,115.503157516,
10.3341,7.035,18.3783,5.39,10.5064,6.88,2.729,25.6139,100.0,-380006948.0,5.35,3.3333,40.5738,70.6864564007,8.5037,-17.9962894249,10.3341,-1.5214,54912588.0,17.9393,2016-12-14,0.4051,-23.1910946197,-434446934.735,19.759,-45.8965783947,-1.9265,-0.630846246037,-105.5718,11.0634559784,
10.0891,4.95,10.8639,4.42,9.2507,4.86,2.6638,24.9131,100.0,-440994766.0,4.24,1.6667,40.4084,88.9140271493,8.3039,-4.52488687783,10.0891,-1.5925,60987818.0,17.5145,2016-12-15,0.2672,-2.7149321267,-464511352.059,19.7593,-67.4847868799,-1.8597,-15.1375886247,-131.75,-10.1205949031,
9.8136,4.78,8.0265,4.22,4.3225,4.65,2.7477,24.2291,100.0,-495810254.0,4.05,0.0,40.3798,96.2085308057,8.1059,0.473933649289,9.8136,-1.6452,54815488.0,16.8795,2016-12-16,0.1716,13.2701421801,-493796338.799,19.7604,-48.9359248248,-1.8168,22.9766539705,-132.9342,-30.4223452321,
9.578,4.445,6.4817,4.24,5.872,4.43,2.7129,23.5694,98.3333,-457670923.0,4.11,0.0,40.3933,101.886792453,7.9189,0.943396226415,9.578,-1.6629,38139331.0,16.443,2016-12-19,0.1231,23.5849056604,-502334994.993,19.7616,6.56240404427,-1.786,76.5477218255,-131.0893,16.5277282918,
9.3408,4.32,6.4738,4.28,9.2268,3.92,2.6757,22.9203,100.0,-413228027.0,3.77,0.0,40.3404,114.252336449,7.7284,-3.5046728972,9.3408,-1.685,44442896.0,16.0059,2016-12-20,0.0808,56.0747663551,-464356520.229,19.7645,57.0360131347,-1.7658,13.8759161869,-130.3904,-51.9774521444,
9.1391,4.38,10.8656,4.13,17.4979,4.34,2.5851,22.3032,98.3333,-434570638.0,4.1,5.0,40.4175,115.496368039,7.5566,0.242130750605,9.1391,-1.6567,21342611.0,15.6932,2016-12-21,0.0873,35.1089588378,-481125714.586,19.7669,257.708098601,-1.744,187.429293445,-124.3706,39.2031602881,
8.9441,4.44,18.1041,4.14,27.5875,4.13,2.493,21.7047,96.6667,-404861049.0,4.05,3.3333,40.4094,109.661835749,7.3898,3.86473429952,8.9441,-1.6197,29709589.0,15.3952,2016-12-22,0.0994,59.9033816425,-497123185.586,19.7688,94.6878531372,-1.7191,72.4737827911,-120.5244,-33.2527992898,
8.7256,4.33,31.213,4.3,48.5536,4.16,2.5274,21.1279,95.0,-385030730.0,4.11,1.6667,40.4239,84.1860465116,7.2313,11.1627906977,8.7256,-1.5675,19830319.0,14.9238,2016-12-23,0.1213,61.3953488372,-482701135.405,19.7706,171.951177387,-1.6888,153.226324801,-116.5857,41.1526561928,
8.5141,4.79,49.1772,4.78,71.3906,4.49,2.6146,20.5797,93.3333,-357039708.0,4.41,0.0,40.4973,75.1046025105,7.0898,9.62343096234,8.5141,-1.4848,27991022.0,14.4137,2016-12-27,0.1633,82.8451882845,-456183325.089,19.7686,175.459567,-1.648,62.2097792642,-104.6208,45.1972278826,
8.3273,5.28,70.4576,5.24,91.4287,4.68,2.649,20.0535,91.6667,-316397520.0,4.53,0.0,40.5272,58.5877862595,6.9591,27.4809160305,8.3273,-1.3934,40642188.0,14.0056,2016-12-28,0.2036,44.465648855,-419876303.809,19.7625,125.221262694,-1.5971,13.8110945208,-93.9644,71.7214437372,
8.229,6.72,86.9697,6.68,98.0898,5.42,2.5495,19.5701,90.0,-246606168.0,5.31,35.0,40.7236,33.6826347305,6.8602,-16.4670658683,8.229,-1.2438,69791352.0,13.9085,2016-12-29,0.2826,18.5628742515,-354044744.83,19.7442,7.97989126217,-1.5264,-37.0844513802,-62.3806,9.38926645238,
8.155,7.2,90.1531,5.58,80.9409,6.75,2.4551,19.1114,88.3333,-322950416.0,5.58,33.3333,40.7924,64.1577060932,6.7734,18.6379928315,8.155,-1.0909,76344248.0,13.8549,2016-12-30,0.3485,51.2544802867,-430388992.83,19.7221,-4.41811149938,-1.4393,-36.0762620912,-63.3352,-24.2366484506,
8.0913,6.66,84.7087,6.62,75.0954,5.7,2.3676,18.6711,86.6667,-265109455.0,5.68,31.6667,40.8183,47.583081571,6.6922,4.83383685801,8.0913,-0.9506,57840961.0,13.815,2017-01-03,0.391,28.0966767372,-377269742.932,19.7004,27.3669415693,-1.3416,-38.2832833638,-56.7478,-6.76367565885,
8.0379,7.0,76.1284,6.94,72.3488,6.97,2.3126,18.2694,85.0,-211180669.0,6.42,30.0,41.0124,45.1008645533,6.6374,25.9365994236,8.0379,-0.7709,53928786.0,13.7633,2017-01-04,0.4566,19.4524495677,-334498636.794,19.6761,0.337617464632,-1.2274,-38.4570403643,-43.9869,42.9736393473,
7.9893,8.98,78.363,8.74,87.6447,7.59,2.2973,17.9173,83.3333,-134076721.0,7.53,28.3333,41.306,41.1899313501,6.6208,-13.3867276888,7.9893,-0.5327,77103948.0,13.6813,2017-01-05,0.5558,-4.23340961098,-282918754.339,19.6345,-28.7505239031,-1.0885,-27.6650023161,-2.8827,18.7161635355,
7.9386,8.82,80.2481,7.57,80.7507,8.1,2.255,17.5488,81.6667,-225611570.0,6.68,26.6667,41.1465,59.4451783355,6.5778,4.62351387054,7.9386,-0.4079,91534849.0,13.6222,2017-01-06,0.5445,21.5323645971,-298317140.152,19.5991,-40.3875413614,-0.9524,-28.7083895228,-20.2665,-17.6700165857,
7.9039,8.79,80.5617,7.92,73.2896,8.18,2.2401,17.2256,80.0,-150250944.0,7.69,25.0,41.4198,55.9343434343,6.5697,6.56565656566,7.9039,-0.2248,75360626.0,13.5678,2017-01-09,0.582,5.42929292929,-342163322.552,19.5642,-31.3225808395,-0.8069,-20.874942042,-8.2538,-3.17055752695,
7.8628,8.94,74.1595,8.44,68.4381,8.36,2.2349,16.9192,78.3333,-77279670.0,7.88,23.3333,41.4718,32.5829383886,6.5689,0.473933649289,7.8628,-0.0637,72971274.0,13.4907,2017-01-10,0.5945,-1.89573459716,-338032873.08,19.5284,-7.6208358374,-0.6582,-25.2444927849,0.289,0.957896116765,
7.8184,8.85,72.2477,8.48,75.0153,8.01,2.2231,16.6117,76.6667,-3609407.0,7.54,21.6667,41.405,40.8018867925,6.5583,-2.24056603774,7.8184,0.0361,73670263.0,13.4138,2017-01-11,0.5555,0.943396226415,-305977873.149,19.4956,-8.60067921842,-0.5194,-25.446434201,-2.1044,-26.5499310081,
7.7818,9.21,72.3515,8.29,73.6012,9.15,2.2206,16.3293,75.0,-57720266.0,8.0,20.0,41.5347,38.35946924,6.5643,0.965018094089,7.7818,0.1506,54110859.0,13.343,2017-01-12,0.536,10.615199035,-334151295.604,19.4598,-6.47024287676,-0.3854,-35.4277872395,4.5612,1.525202178,
7.7234,8.44,70.8275,8.37,63.8659,7.91,2.2288,16.0425,73.3333,-2784107.0,7.58,18.3333,41.4495,41.6965352449,6.5577,9.91636798088,7.7234,0.2051,54936159.0,13.2181,2017-01-13,0.4724,6.3321385902,-288158232.255,19.4275,11.6658265096,-0.2673,-6.05478260684,-3.9071,-0.673481740869,
7.6606,9.34,68.6623,9.2,68.5197,9.21,2.3084,15.8076,71.6667,51782067.0,8.88,16.6667,41.8252,26.847826087,6.5956,-9.23913043478,7.6606,0.3492,54566174.0,13.0128,2017-01-17,0.4932,-5.65217391304,-266806251.124,19.387,-6.09337572394,-0.144,-35.4137931679,27.5419,-5.1505187078,
7.5854,9.3,64.8978,8.35,62.3076,9.04,2.3861,15.5533,70.0,26334.0,8.05,15.0,41.6516,45.628742515,6.6083,-0.838323353293,7.5854,0.3919,51755733.0,12.7848,2017-01-18,0.4287,-5.1497005988,-293719232.284,19.3529,-2.97579593743,-0.0368,-17.130473256,13.6673,30.2469293595,
7.4974,8.6,63.2752,8.28,58.9983,8.0,2.4876,15.2941,68.3333,-67383919.0,7.65,13.3333,41.5671,38.1642512077,6.6105,3.38164251208,7.4974,0.3889,67410253.0,12.5073,2017-01-19,0.3406,1.08695652174,-271722202.358,19.3222,-32.6450013472,0.0483,-46.2589496586,4.552,-0.112939792705,
7.4328,9.09,56.0414,8.56,46.8182,8.3,2.5529,15.0553,66.6667,-49799.0,8.01,11.6667,41.6754,28.738317757,6.6273,7.1261682243,7.4328,0.4109,67334120.0,12.3126,2017-01-20,0.2901,-2.92056074766,-270475274.21,19.287,-31.3047842609,0.1209,-38.8659672095,19.7162,-24.8378756565,
7.3703,9.21,55.8717,9.17,61.7985,8.93,2.6553,14.8466,65.0,50559956.0,8.69,10.0,41.8824,19.7382769902,6.6685,-2.94438386041,7.3703,0.4777,50609755.0,12.0853,2017-01-23,0.2855,-2.61723009815,-227651635.364,19.2512,-13.2388370582,0.1922,-16.1675293627,39.5188,21.2116438817,
